ENSG00000251562,ENSG00000167996,ENSG00000087086,ENSG00000198804,target_type
5.18289,6.326935,4.5995827,4.259928,inflammatory macrophage
4.4325576,5.5594406,4.6050076,4.204531,classical monocyte
5.2259617,5.5716925,4.4687486,4.104116,inflammatory macrophage
6.0503945,5.7722044,5.2192354,4.21706,classical monocyte
4.2227645,5.969444,3.261275,4.4099846,conventional dendritic cell
5.5606165,4.4592624,5.5914297,3.852309,inflammatory macrophage
5.242175,5.645876,4.4189854,3.9996893,inflammatory macrophage
5.0299397,5.7687263,4.8571105,3.846883,inflammatory macrophage
5.638581,5.1436963,4.7327085,3.723801,inflammatory macrophage
5.383873,6.402112,5.0620112,3.7334113,inflammatory macrophage
5.3191643,5.8818865,5.399231,4.155324,inflammatory macrophage
5.370897,6.575138,5.4949946,4.2091665,alternatively activated macrophage
5.6063924,6.1630993,5.0553155,4.103535,inflammatory macrophage
5.429593,6.1412416,4.594034,4.4619465,inflammatory macrophage
5.6588674,5.5945616,4.9051256,3.6707144,inflammatory macrophage
5.4012494,5.93748,4.9297147,3.4506228,inflammatory macrophage
5.2805915,5.659902,5.6025844,4.711178,alternatively activated macrophage
5.6160007,5.894564,5.0047174,4.0834236,inflammatory macrophage
5.707626,6.00304,4.468795,4.6325593,conventional dendritic cell
5.7553425,4.884296,4.4929595,4.5956526,classical monocyte
5.544972,5.5992002,5.2183723,3.3852572,inflammatory macrophage
5.5906434,5.287196,5.078083,3.2535188,inflammatory macrophage
5.3677797,6.5312014,4.9333196,3.8859606,inflammatory macrophage
5.169782,6.0564194,4.901516,4.044231,alternatively activated macrophage
5.4832983,6.2369375,4.7090983,4.1435194,inflammatory macrophage
5.1108613,6.600264,5.4328065,4.2769027,macrophage
6.0564938,4.784139,4.638855,3.3305666,classical monocyte
4.7299285,6.2365766,3.7543573,4.7715297,conventional dendritic cell
5.36424,4.274946,6.1137505,5.302022,alternatively activated macrophage
5.5302196,5.8425426,5.2158384,3.8173432,inflammatory macrophage
5.6062155,6.1799707,5.1066833,3.5922952,inflammatory macrophage
4.8700624,5.589007,4.229785,4.1509542,conventional dendritic cell
5.4495993,5.780405,5.820362,3.6740386,inflammatory macrophage
5.8674564,6.1214957,4.8607955,4.366803,inflammatory macrophage
6.9577146,6.3079987,3.1709893,3.8429322,mast cell
5.2621074,5.497923,5.2522087,4.1978893,inflammatory macrophage
4.929978,5.776605,5.5372305,5.0001025,alternatively activated macrophage
5.227607,5.7748404,3.834037,4.269471,myeloid cell
5.5711584,6.166519,4.7085395,4.0420694,inflammatory macrophage
5.382984,6.2847023,4.994313,3.5304084,inflammatory macrophage
5.6196957,5.497949,5.3243756,4.483552,classical monocyte
5.440412,5.9081025,5.324537,3.837363,inflammatory macrophage
5.439471,6.3950458,2.2181168,3.633764,mast cell
6.6950345,7.290171,4.403521,4.7565193,mast cell
4.842086,4.620913,5.0503125,3.8523211,alternatively activated macrophage
4.2829623,7.0552554,4.424221,4.708903,inflammatory macrophage
5.6333237,5.892017,4.867356,4.1139703,inflammatory macrophage
5.1037674,6.6270924,5.2481284,4.352942,alternatively activated macrophage
5.9431453,6.1684213,5.1696916,4.0387025,alternatively activated macrophage
5.436514,6.159288,5.3436513,4.001659,inflammatory macrophage
5.1973395,6.7741313,4.638725,4.743118,alternatively activated macrophage
5.6489186,6.4121995,4.744312,4.711812,non-classical monocyte
5.543991,6.176888,5.592259,4.5531464,alternatively activated macrophage
5.786116,6.223162,5.6608715,3.3520567,inflammatory macrophage
5.1094522,5.6633763,4.8931966,4.017494,myeloid cell
5.576046,6.498926,5.2661147,3.6338184,alternatively activated macrophage
5.57764,6.386467,5.428718,4.086711,classical monocyte
5.8551154,6.217149,3.5153122,4.014171,mast cell
5.1860256,6.049742,4.986597,3.7346776,inflammatory macrophage
5.096178,6.2551126,5.382329,4.1033916,alternatively activated macrophage
4.8356295,5.255744,5.1471467,3.031286,inflammatory macrophage
5.20138,5.678019,4.849547,3.7417521,inflammatory macrophage
5.2365685,6.193057,4.9946237,3.9473243,inflammatory macrophage
5.655328,6.3884993,4.867662,4.660357,classical monocyte
5.5908937,6.5251784,4.9694467,4.8936253,macrophage
5.354543,6.029027,5.573045,3.7817628,inflammatory macrophage
4.5614543,7.0563684,2.3047028,4.29278,conventional dendritic cell
5.233774,5.8305616,5.402501,3.7508411,inflammatory macrophage
5.3991914,6.0736747,5.6555,3.575424,inflammatory macrophage
5.433648,6.132624,4.893182,3.924771,alternatively activated macrophage
5.753028,5.182559,5.8291025,4.2899437,non-classical monocyte
4.6923394,6.0261736,4.0222445,3.4377167,conventional dendritic cell
4.897304,6.395557,3.919462,3.5050337,inflammatory macrophage
5.231941,6.4456463,4.474517,3.889664,inflammatory macrophage
5.9575844,6.372145,4.0008855,4.277296,classical monocyte
5.458527,6.228484,4.6544166,3.810759,inflammatory macrophage
5.899831,5.267219,4.6259956,3.5616124,inflammatory macrophage
4.9076457,5.6762447,5.3027787,3.4554205,inflammatory macrophage
5.4085336,6.31385,5.0803995,3.8870697,inflammatory macrophage
5.6576824,6.125671,5.544547,3.5516546,inflammatory macrophage
5.6853404,5.469937,5.1487665,4.1295447,classical monocyte
6.1826453,5.411862,4.542622,3.6421735,neutrophil
4.9729276,6.381368,5.190256,4.429408,alternatively activated macrophage
5.350207,6.4039774,5.082681,3.7503228,classical monocyte
5.922308,6.758184,2.6273441,3.9579115,mast cell
4.9158015,6.003222,5.247493,3.4947095,inflammatory macrophage
5.032313,6.1167355,4.737036,4.032966,myeloid cell
5.414046,5.402839,4.0112596,3.9805815,classical monocyte
5.5538034,6.054901,5.7444797,4.389685,inflammatory macrophage
5.6241446,5.1257124,3.8502722,4.486717,conventional dendritic cell
4.958601,6.824443,5.0407352,4.338243,alternatively activated macrophage
4.2195325,6.116469,0.0,3.9367402,inflammatory macrophage
5.8758574,6.437176,5.131305,3.6560588,inflammatory macrophage
5.6699243,6.526501,5.4391446,3.7554946,inflammatory macrophage
5.721858,4.68251,5.2093196,3.858293,inflammatory macrophage
5.2773414,6.2254906,5.5076156,3.7464864,conventional dendritic cell
3.5472782,6.0054274,2.7376652,4.4739814,myeloid cell
5.411073,5.772382,3.5923266,4.105549,conventional dendritic cell
4.513221,5.734369,3.7981935,4.335256,conventional dendritic cell
5.503239,6.0855923,4.896889,4.1502547,inflammatory macrophage
5.328262,5.734306,4.672222,4.47644,classical monocyte
6.7126637,7.2616544,3.856432,4.7599554,mast cell
6.0133004,6.7539554,4.413599,3.910815,mast cell
5.183055,5.2664847,6.3880715,3.8842323,inflammatory macrophage
4.875103,5.9299994,2.9496646,4.5341377,conventional dendritic cell
5.525938,5.7863865,5.163562,3.353786,inflammatory macrophage
5.5354943,5.211588,4.98342,3.1938736,classical monocyte
5.2291846,6.1644745,4.9840865,4.031109,inflammatory macrophage
4.942271,6.237284,3.877817,4.738633,inflammatory macrophage
5.7208114,6.587104,5.3213005,3.4885254,inflammatory macrophage
4.8306007,6.089136,5.187562,4.686665,alternatively activated macrophage
5.314617,6.286928,4.6821938,3.7387092,inflammatory macrophage
5.6788316,6.437929,5.0592494,3.1828432,inflammatory macrophage
4.944852,6.486992,3.6241167,3.8135548,myeloid dendritic cell
4.4712377,6.2755694,4.692092,4.5267034,alternatively activated macrophage
5.968303,5.801196,5.1760693,4.5725408,non-classical monocyte
5.74625,6.0103045,5.08728,3.8626316,inflammatory macrophage
5.2735376,6.8217688,5.4807916,3.1164982,alternatively activated macrophage
5.677962,6.432326,5.923962,4.677173,macrophage
5.231192,6.5418606,4.305113,4.3272853,inflammatory macrophage
5.6445127,6.338754,5.6727443,3.1641405,alternatively activated macrophage
5.3067718,5.9145856,4.7896175,3.976987,inflammatory macrophage
5.9025335,6.24551,5.735976,4.762513,alternatively activated macrophage
5.4368887,6.4418364,5.1677856,3.9709053,inflammatory macrophage
5.681999,6.4653354,4.699398,4.0727816,inflammatory macrophage
4.9576535,6.5530953,5.531881,3.742437,inflammatory macrophage
5.9849877,5.9775715,5.4123974,3.7402844,inflammatory macrophage
5.025593,5.9379354,4.537287,3.8724258,classical monocyte
5.4639525,5.518685,4.339734,4.528519,classical monocyte
6.006492,6.703422,5.210248,3.764375,inflammatory macrophage
5.4722657,6.0428305,3.8748424,4.0260234,classical monocyte
6.0378532,6.4071198,6.652116,4.072609,macrophage
5.8765554,6.778286,4.6135583,3.9805899,inflammatory macrophage
4.8584404,5.913647,3.32899,4.4933333,conventional dendritic cell
5.4957514,5.915741,4.8533916,4.0854883,alternatively activated macrophage
5.436824,6.5646973,5.150592,4.027774,inflammatory macrophage
5.5096593,5.754612,5.6538525,4.852556,alternatively activated macrophage
5.4754515,5.7350216,4.7002306,4.918972,classical monocyte
5.499384,6.3913956,5.058327,5.047813,inflammatory macrophage
4.3633456,5.8150325,3.6828537,5.080682,mast cell
5.651324,6.2972174,3.8573937,4.204722,inflammatory macrophage
3.5200727,7.1379333,2.766516,3.7548723,alternatively activated macrophage
5.181336,5.9896955,4.8320394,4.537543,inflammatory macrophage
5.0042434,5.577323,5.4247837,4.5969033,inflammatory macrophage
5.368184,5.380034,5.2344675,4.2304616,classical monocyte
3.2069533,6.4205375,4.6511345,2.9326742,conventional dendritic cell
5.363254,6.014929,5.404909,4.3703117,classical monocyte
5.0457816,5.86003,4.5418105,4.6962748,inflammatory macrophage
5.68716,6.459084,3.6240346,4.535761,alternatively activated macrophage
4.8063684,6.239327,5.0016174,4.5635147,alternatively activated macrophage
2.4839904,6.804724,2.4839904,4.604181,alternatively activated macrophage
5.1725316,5.668391,4.848321,4.8909163,inflammatory macrophage
5.602266,6.0903845,5.3668604,4.057862,alternatively activated macrophage
5.4188485,5.9891806,4.2789755,4.8501945,inflammatory macrophage
6.1702642,6.1330953,5.417248,4.8753304,inflammatory macrophage
5.102576,5.7385135,4.3568077,4.6662297,inflammatory macrophage
5.110717,5.9424133,4.81188,4.7574234,inflammatory macrophage
5.107694,5.90549,3.7894914,4.8506184,conventional dendritic cell
5.459336,5.949686,5.0726976,4.0344443,alternatively activated macrophage
4.756417,5.103064,3.0347204,4.647071,conventional dendritic cell
4.9957423,5.9693747,4.775463,4.727388,conventional dendritic cell
6.0944676,5.9548407,4.341721,4.189737,inflammatory macrophage
4.654027,5.2605734,2.7234337,4.941935,conventional dendritic cell
5.5569615,6.1343627,5.2525325,4.359984,classical monocyte
4.892556,5.6339397,4.892556,4.5590806,alternatively activated macrophage
5.420427,6.2208276,4.524984,3.8426132,mast cell
5.8144007,5.490342,4.302378,4.797416,classical monocyte
4.6746135,6.291514,3.612671,4.7113156,inflammatory macrophage
4.9353223,5.834159,5.0492063,4.730053,inflammatory macrophage
5.506592,5.7735167,4.9103003,4.5085135,inflammatory macrophage
4.653306,6.4249606,3.864801,4.5313225,inflammatory macrophage
5.108873,5.5796776,4.4094777,4.8749104,inflammatory macrophage
5.419375,6.4199915,4.257054,4.7306476,inflammatory macrophage
5.0611997,5.2334623,5.55046,4.869358,alternatively activated macrophage
5.286074,3.345332,5.2605634,4.4783173,conventional dendritic cell
5.802864,5.4012303,5.5851192,4.6628566,classical monocyte
5.0697446,5.358315,4.8382993,4.290751,classical monocyte
5.3968816,6.348394,5.1498303,4.7338657,inflammatory macrophage
4.8647256,6.540522,4.8647256,4.8355417,classical monocyte
5.5635247,6.300476,5.499242,4.18867,alternatively activated macrophage
6.040185,6.0040927,6.16834,4.067699,alternatively activated macrophage
5.3386073,5.167657,4.6788,4.140006,alternatively activated macrophage
5.444018,5.29292,4.2819605,4.028187,conventional dendritic cell
5.6091433,5.663243,4.102922,4.8893766,conventional dendritic cell
5.5658298,5.344696,5.611216,4.7512336,inflammatory macrophage
5.550091,6.1972384,4.6282964,4.1201873,inflammatory macrophage
5.410459,5.9730587,4.6509714,5.190573,inflammatory macrophage
5.6584864,5.5159216,5.0329247,4.5086145,classical monocyte
3.9616964,6.649261,4.165761,4.56604,alternatively activated macrophage
5.0786977,6.1424427,4.865531,4.4356728,alternatively activated macrophage
5.1313934,5.7120304,5.1403494,4.6124787,inflammatory macrophage
5.1189146,6.500712,4.743593,4.059116,conventional dendritic cell
5.518666,6.383581,5.434337,4.263158,inflammatory macrophage
6.187107,5.677651,5.169104,4.0818067,neutrophil
5.674015,5.1943007,4.8989677,4.605269,inflammatory macrophage
4.9608183,5.7349668,4.7350297,4.6666636,inflammatory macrophage
5.483925,5.3723598,5.11335,4.923024,inflammatory macrophage
5.2056093,6.029197,5.481403,4.440182,alternatively activated macrophage
5.205676,5.3419394,4.6924214,4.8342996,inflammatory macrophage
5.4879193,6.298155,5.381414,4.5560637,inflammatory macrophage
5.1205688,6.164376,4.1703696,4.7233434,conventional dendritic cell
5.7735844,5.966964,3.9301114,4.685018,conventional dendritic cell
4.252545,6.0461373,3.1819913,4.6532564,inflammatory macrophage
5.4178333,2.3754728,4.8506956,0.0,inflammatory macrophage
4.906443,6.2714543,3.3775506,4.8257246,classical monocyte
3.3128679,6.267139,4.2070694,3.9876416,alternatively activated macrophage
5.1455493,6.310231,4.5951815,4.876048,inflammatory macrophage
5.258983,5.698957,5.077701,5.0209093,inflammatory macrophage
5.4269423,4.572718,4.7597337,4.831704,inflammatory macrophage
5.3165345,5.6981773,3.9071546,4.5606565,conventional dendritic cell
5.5136657,5.888878,4.603404,4.1299767,conventional dendritic cell
5.805029,6.502294,4.399423,3.941313,inflammatory macrophage
5.156293,6.6966486,5.0336704,4.6754856,inflammatory macrophage
4.5056996,6.5160913,5.113729,4.7713614,inflammatory macrophage
5.941586,6.461233,5.140091,4.651335,classical monocyte
4.963623,5.413064,5.0130453,4.6156945,conventional dendritic cell
5.5299096,6.750881,4.687886,4.335149,inflammatory macrophage
5.0319686,6.3806214,4.8184223,4.9426346,alternatively activated macrophage
4.7706227,6.09591,4.4694204,5.1116295,inflammatory macrophage
4.9761496,6.441672,3.7187207,4.818274,inflammatory macrophage
5.7670774,5.8766184,5.01762,3.2451665,inflammatory macrophage
4.979304,5.7066183,4.881283,4.412086,inflammatory macrophage
4.7736645,5.830485,3.4582775,4.714169,conventional dendritic cell
5.117486,6.1292033,4.9786224,4.642421,inflammatory macrophage
6.7388883,6.3400836,4.2906847,2.423746,neutrophil
5.858241,5.8909388,4.3134875,4.765325,mast cell
3.7561345,7.8244457,3.9069405,3.3622887,alternatively activated macrophage
5.557266,6.0161476,4.522863,4.6842675,inflammatory macrophage
5.1546254,6.256588,5.125384,4.6618924,inflammatory macrophage
5.5929136,6.0621657,5.2480884,4.2022963,inflammatory macrophage
5.436165,6.1400623,3.822498,4.4597,conventional dendritic cell
4.9117756,6.01762,4.866995,4.7709274,inflammatory macrophage
5.0322943,4.2532363,5.0872927,5.139424,inflammatory macrophage
4.5216565,6.485011,3.574087,3.9701612,mast cell
5.2878675,6.526586,4.124978,4.893907,inflammatory macrophage
4.6505914,5.784982,5.6114945,4.921996,alternatively activated macrophage
5.1034193,6.459868,4.802383,4.7161174,inflammatory macrophage
5.5816984,5.5665655,4.5853324,4.6381483,inflammatory macrophage
6.2891974,5.7870207,3.7166991,5.0336223,mast cell
4.562782,4.9801126,3.6201801,4.8501678,conventional dendritic cell
5.6712217,5.9580426,4.579473,3.110677,neutrophil
5.4211574,5.8877687,4.9086695,5.0584583,inflammatory macrophage
5.9330745,5.8609524,5.792163,2.5391273,alternatively activated macrophage
5.3161445,5.873653,3.3868086,4.7360845,conventional dendritic cell
5.3936095,5.2233095,5.042065,4.6824775,inflammatory macrophage
5.4338813,5.641357,5.2874155,5.1157546,non-classical monocyte
5.5423636,6.1819367,5.2010202,4.8205967,inflammatory macrophage
5.862271,6.213131,5.652115,4.6566935,classical monocyte
4.3075123,6.644207,2.9114082,5.198689,myeloid dendritic cell
4.4589944,2.580223,4.67034,4.9651794,inflammatory macrophage
4.7730055,6.7859387,3.143592,4.6291437,mast cell
5.399084,4.050518,4.891268,4.284499,inflammatory macrophage
4.396734,5.8010626,4.790712,4.6977096,conventional dendritic cell
5.529195,5.8069425,4.9346004,4.5643387,inflammatory macrophage
5.833619,6.0676227,4.736068,4.511525,conventional dendritic cell
5.1210723,5.7875857,5.0569315,4.50824,classical monocyte
5.507931,6.330897,5.004847,4.663501,non-classical monocyte
5.3949823,5.6316934,4.6414614,4.5885024,classical monocyte
5.5545173,6.3523355,5.658338,4.3987017,classical monocyte
5.279708,6.0902643,5.5661154,4.450099,alternatively activated macrophage
5.2638645,4.5539684,5.6748505,4.8240976,macrophage
5.305815,5.56643,5.3136196,4.5107555,inflammatory macrophage
5.291328,6.2245355,5.6735477,4.698428,inflammatory macrophage
5.3196335,6.0171866,4.92003,4.9097433,classical monocyte
4.8354173,6.1862955,3.5239172,4.202213,conventional dendritic cell
5.285328,5.765065,3.7686675,5.0784345,conventional dendritic cell
4.913071,6.0031896,5.6496196,4.39287,classical monocyte
5.2742314,6.1394506,5.0998235,4.486729,inflammatory macrophage
5.5449204,6.250099,4.632475,4.847639,classical monocyte
5.20226,5.77753,5.4072104,4.633506,inflammatory macrophage
4.8960643,5.2882776,4.8298883,4.9275794,classical monocyte
5.287194,6.3788257,4.3650246,5.104808,conventional dendritic cell
5.5942173,5.764827,4.7394485,4.448196,conventional dendritic cell
5.7900205,6.10721,4.1880617,4.398713,classical monocyte
6.22916,4.8487616,4.5154195,4.295007,neutrophil
5.2974124,5.8557444,4.9211555,4.1906857,inflammatory macrophage
5.7279816,4.327994,4.817528,3.541158,myeloid cell
5.1712475,5.885934,4.473924,4.951977,inflammatory macrophage
5.736709,6.0327787,4.7653127,5.140391,classical monocyte
5.1227245,5.4089155,4.978473,4.679226,inflammatory macrophage
5.632526,6.4037867,5.613364,4.6977096,conventional dendritic cell
